TR31,31,"7","0","2","0",790,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR32,49,"3","0","0","0",154,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR33,51,"6","0","0","0",6530,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR34,60,"2","0","0","0",100,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR35,33,"3","1","2","0",12223,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR36,55,"3","0","1","0",23,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR37,44,"3","0","2","0",582,"0","1","0",5,"5",0,1,-1,0,"0","0"
TR38,55,"7","2","2","0",91,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR39,49,"7","2","2","0",0,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR40,45,"11","1","2","0",206,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR41,47,"7","2","2","0",164,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR42,59,"11","0","2","0",2343,"1","0","0",5,"5",0,1,-1,0,"0","1"
TR43,51,"3","0","1","0",173,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR44,41,"9","0","2","0",1270,"1","0","0",5,"5",0,1,-1,0,"0","1"
TR45,46,"6","2","2","0",16,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR46,60,"11","0","2","0",290,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR47,55,"3","0","2","0",383,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR48,37,"9","0","2","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR49,46,"6","0","0","0",229,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR50,53,"3","0","1","0",90,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR51,59,"3","0","1","0",179,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR52,44,"3","0","2","0",54,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR53,47,"9","0","0","0",151,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR54,27,"7","2","2","0",31,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR55,56,"8","0","1","0",-34,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR56,59,"2","2","1","0",81,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR57,44,"3","0","2","0",144,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR58,41,"11","0","2","0",351,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR59,31,"6","1","0","0",-67,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR60,59,"6","2","0","0",262,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR61,57,"9","0","1","0",0,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR62,55,"7","0","2","0",2476,"1","0","0",5,"5",0,1,-1,0,"0","1"
TR63,55,"6","0","0","0",1185,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR64,55,"11","1","2","0",802,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR65,26,"10","1","0","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR66,30,"3","0","2","0",517,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR67,46,"3","0","2","0",265,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR68,53,"1","2","1","0",947,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR69,57,"10","0","0","0",42,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR70,59,"3","0","2","0",57,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR71,31,"7","0","2","0",22,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR72,48,"10","0","2","0",293,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR73,24,"5","1","2","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR74,40,"6","0","0","0",-4,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR75,37,"6","0","2","0",18,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR76,51,"3","0","0","0",1883,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR77,52,"3","0","2","0",782,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR78,48,"7","0","0","0",1705,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR79,37,"9","1","0","0",47,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR80,40,"3","0","2","0",1225,"1","0","0",5,"5",0,5,-1,0,"0","0"
TR81,45,"9","0","2","0",86,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR82,54,"9","0","2","0",1378,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR83,33,"3","0","2","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR84,44,"7","0","2","0",1357,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR85,53,"4","0","0","0",19,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR86,60,"11","2","2","0",92,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR87,48,"10","0","2","0",41,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR88,32,"9","0","2","0",51,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR89,54,"7","0","2","0",214,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR90,51,"6","0","2","0",1161,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR91,58,"2","0","1","0",235,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR92,40,"7","2","0","0",4384,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR93,32,"3","1","2","0",53,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR94,29,"6","1","0","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR95,51,"2","0","2","0",2127,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR96,31,"6","0","0","0",377,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR97,42,"11","0","2","0",445,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR98,32,"3","0","2","0",243,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR99,36,"7","0","2","0",155,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR100,47,"11","0","2","0",219,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR101,48,"8","0","0","0",7,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR102,44,"3","0","2","0",575,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR103,33,"5","1","0","0",298,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR104,33,"7","0","2","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR105,50,"7","0","2","0",5699,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR106,41,"6","0","0","0",176,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR107,41,"6","0","0","0",517,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR108,42,"2","0","2","0",56,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR109,59,"1","2","1","0",195,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR110,34,"7","0","2","0",301,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR111,40,"9","0","0","0",483,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR112,37,"6","0","0","0",378,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR113,33,"4","2","2","0",-69,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR114,48,"3","0","1","0",278,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR115,58,"6","0","0","0",1065,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR116,31,"6","1","0","0",34,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR117,34,"3","0","0","0",1033,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR118,29,"7","0","2","0",388,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR119,57,"4","0","2","0",294,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR120,55,"3","0","1","0",627,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR121,53,"11","2","2","0",315,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR122,46,"9","0","2","0",349,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR123,43,"4","0","0","0",100,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR124,36,"11","0","2","0",0,"0","0","0",5,"5",0,1,-1,0,"0","0"
TR125,43,"9","0","2","0",434,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR126,49,"6","0","0","0",3237,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR127,40,"6","0","0","0",207,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR128,37,"3","0","2","0",483,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR129,49,"11","0","2","0",428,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR130,53,"3","0","2","0",0,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR131,31,"9","2","2","0",140,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR132,37,"3","0","1","0",279,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR133,59,"4","2","2","0",901,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR134,28,"9","1","2","0",2573,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR135,34,"7","0","2","0",143,"1","1","0",5,"5",0,1,-1,0,"0","0"
TR136,53,"3","0","2","0",70,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR137,35,"9","0","2","0",275,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR138,42,"6","2","0","0",742,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR139,41,"4","0","1","0",236,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR140,35,"6","1","0","0",600,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR141,41,"3","0","1","0",183,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR142,40,"3","0","1","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR143,40,"3","2","1","0",0,"1","0","0",5,"5",0,1,-1,0,"0","0"
TR144,57,"9","0","2","0",1078,"1","0","0",5,"5",0,4,-1,0,"0","0"
TR145,35,"11","0","2","0",190,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR146,37,"7","2","2","0",-185,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR147,49,"7","0","2","0",47,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR148,34,"8","0","0","0",19,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR149,41,"11","0","2","0",-62,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR150,54,"9","0","0","0",258,"0","0","0",5,"5",0,4,-1,0,"0","0"
TR151,58,"3","0","1","0",76,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR152,28,"3","1","2","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR153,40,"8","0","2","0",672,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR154,22,"5","1","2","0",423,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR155,54,"6","0","0","0",0,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR156,32,"9","0","2","0",19,"1","0","0",5,"5",0,4,-1,0,"0","0"
TR157,56,"9","2","1","0",13,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR158,22,"5","1","2","0",82,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR159,57,"9","0","2","0",792,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR160,42,"3","0","0","0",408,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR161,57,"2","0","2","0",211,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR162,34,"7","1","2","0",62,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR163,44,"3","0","2","0",129,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR164,43,"6","0","0","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR165,55,"7","2","1","0",96,"1","1","0",5,"5",0,2,-1,0,"0","0"
TR166,31,"11","1","0","0",193,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR167,51,"9","1","2","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR168,40,"2","1","1","0",0,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR169,42,"3","0","2","0",490,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR170,51,"3","0","2","0",0,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR171,30,"9","2","0","0",2558,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR172,55,"6","1","0","0",115,"0","0","0",5,"5",0,4,-1,0,"0","0"
TR173,57,"9","0","0","0",206,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR174,48,"3","0","2","0",1,"0","0","0",5,"5",0,3,-1,0,"0","0"
TR175,28,"3","1","2","0",-457,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR176,49,"3","0","2","0",30,"1","0","0",5,"5",0,4,-1,0,"0","0"
TR177,42,"11","1","2","0",1022,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR178,43,"6","2","2","0",693,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR179,40,"3","2","2","0",-333,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR180,50,"3","0","1","0",1533,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR181,53,"7","0","0","0",18,"0","0","0",5,"5",0,2,-1,0,"0","0"
TR182,37,"3","0","1","0",-100,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR183,55,"6","0","0","0",685,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR184,46,"6","1","0","0",187,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR185,45,"3","0","2","0",66,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR186,32,"11","0","2","0",560,"1","0","0",5,"5",0,3,-1,0,"0","0"
TR187,59,"0","2","0","0",27,"0","0","0",5,"5",0,3,-1,0,"0","0"
TR188,29,"11","1","2","0",12,"1","0","0",5,"5",0,2,-1,0,"0","0"
TR189,40,"3","0","2","0",211,"1","0","0",5,"5",0,4,-1,0,"0","0"
TR190,48,"11","0","2","0",126,"1","1","0",6,"5",0,2,-1,0,"0","0"
TR191,59,"11","0","2","0",230,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR192,46,"9","0","0","0",841,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR193,36,"11","2","2","0",308,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR194,43,"6","2","0","0",1,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR195,36,"11","2","0","0",86,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR196,21,"5","1","2","0",157,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR197,32,"7","0","2","0",22,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR198,23,"11","1","2","0",122,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR199,36,"11","1","2","0",393,"0","0","0",6,"5",0,2,-1,0,"0","0"
TR200,43,"3","0","1","0",98,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR201,36,"3","0","2","0",757,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR202,40,"6","0","2","0",8486,"0","0","0",6,"5",0,3,-1,0,"0","0"
TR203,43,"11","0","0","0",350,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR204,30,"10","0","2","0",10,"1","0","0",6,"5",0,4,-1,0,"0","0"
TR205,56,"6","0","0","0",830,"1","1","0",6,"5",0,1,-1,0,"0","1"
TR206,60,"2","2","2","0",545,"1","0","0",6,"5",0,1,-1,0,"0","1"
TR207,25,"11","0","2","0",4,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR208,30,"9","1","2","0",0,"1","1","0",6,"5",0,3,-1,0,"0","0"
TR209,40,"11","1","2","0",263,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR210,36,"11","0","2","0",1,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR211,32,"3","0","2","0",283,"0","1","0",6,"5",0,1,-1,0,"0","0"
TR212,47,"3","0","1","0",206,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR213,27,"8","1","0","0",16,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR214,50,"7","0","2","0",206,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR215,52,"9","0","0","0",7,"0","0","0",6,"5",0,2,-1,0,"0","0"
TR216,50,"6","0","0","0",0,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR217,46,"3","0","2","0",1660,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR218,30,"7","1","2","0",406,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR219,37,"11","1","2","0",-25,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR220,48,"11","0","2","0",182,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR221,34,"4","0","0","0",1169,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR222,32,"11","2","2","0",67,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR223,43,"10","0","2","0",0,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR224,31,"9","0","2","1",72,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR225,49,"6","1","0","0",163,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR226,36,"9","1","0","0",9,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR227,43,"6","0","2","0",375,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR228,36,"9","1","0","0",4325,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR229,55,"11","0","2","0",131,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR230,37,"3","0","2","0",0,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR231,40,"3","0","1","0",46,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR232,30,"3","0","2","0",320,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR233,45,"3","0","2","0",39,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR234,33,"6","1","0","0",560,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR235,32,"9","1","0","0",242,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR236,34,"3","0","2","0",139,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR237,22,"8","1","2","0",0,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR238,50,"8","0","0","0",-84,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR239,30,"7","1","2","0",310,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR240,50,"9","0","2","0",797,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR241,35,"6","0","0","0",231,"1","1","0",6,"5",0,2,-1,0,"0","0"
TR242,32,"3","0","2","0",270,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR243,44,"3","0","2","0",274,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR244,31,"3","1","2","1",-60,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR245,43,"3","0","2","0",-509,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR246,37,"10","0","1","0",408,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR247,34,"7","1","1","0",58,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR248,57,"2","1","2","0",1640,"0","1","0",6,"5",0,4,-1,0,"0","0"
TR249,34,"11","1","2","0",20,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR250,50,"3","0","1","0",71,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR251,44,"7","2","2","0",424,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR252,37,"1","1","1","0",109,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR253,29,"6","1","2","0",301,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR254,51,"3","0","1","0",1127,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR255,41,"9","0","2","0",767,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR256,43,"3","0","2","0",0,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR257,54,"6","2","1","0",0,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR258,59,"6","2","0","0",-76,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR259,47,"9","0","0","0",178,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR260,40,"3","0","1","0",-66,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR261,30,"9","0","2","0",0,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR262,37,"11","1","2","0",0,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR263,44,"3","0","2","0",-99,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR264,35,"9","1","2","0",17,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR265,27,"3","0","2","0",9,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR266,41,"3","0","2","0",946,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR267,45,"3","0","1","0",1297,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR268,57,"2","2","2","0",-331,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR269,48,"3","1","2","0",44,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR270,60,"2","0","2","1",15,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR271,58,"2","0","2","0",5435,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR272,32,"11","0","2","0",507,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR273,55,"10","2","2","0",387,"1","0","0",6,"5",0,1,-1,0,"0","1"
TR274,41,"3","0","1","0",0,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR275,50,"6","2","2","0",1716,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR276,44,"11","0","0","0",40,"0","1","0",6,"5",0,2,-1,0,"0","0"
TR277,44,"3","0","1","0",148,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR278,29,"9","0","2","0",17,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR279,46,"6","1","0","0",1527,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR280,27,"6","1","0","0",0,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR281,53,"2","0","1","0",136,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR282,36,"6","0","2","0",517,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR283,46,"6","0","0","0",459,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR284,48,"6","2","0","0",549,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR285,28,"11","2","2","0",83,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR286,44,"3","0","1","0",213,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR287,29,"1","0","1","0",203,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR288,45,"3","0","1","0",-66,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR289,32,"3","0","1","0",-144,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR290,49,"7","2","2","0",505,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR291,40,"10","1","2","0",11,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR292,45,"3","0","2","0",82,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR293,34,"8","0","0","0",107,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR294,28,"11","0","2","0",46,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR295,28,"5","1","0","0",34,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR296,47,"8","0","0","0",935,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR297,34,"11","0","2","0",-106,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR298,56,"11","2","2","0",778,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR299,42,"9","0","2","0",315,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR300,33,"4","0","2","1",204,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR301,59,"7","2","2","0",0,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR302,57,"3","0","1","0",5431,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR303,36,"6","0","0","0",1759,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR304,46,"10","0","2","0",-125,"1","0","0",6,"5",0,1,-1,0,"0","0"
TR305,32,"3","0","2","0",0,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR306,26,"7","1","2","0",5090,"1","0","0",6,"5",0,3,-1,0,"0","1"
TR307,54,"7","0","2","0",193,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR308,61,"2","0","2","0",195,"1","1","0",6,"5",0,1,-1,0,"0","0"
TR309,53,"4","0","2","0",288,"0","0","0",6,"5",0,1,-1,0,"0","0"
TR310,46,"7","0","2","0",216,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR311,37,"3","2","1","0",190,"1","1","0",6,"5",0,2,-1,0,"0","0"
TR312,55,"7","2","1","0",2298,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR313,33,"3","0","1","0",0,"1","0","0",6,"5",0,2,-1,0,"0","0"
TR314,35,"3","0","1","0",-325,"1","1","0",6,"5",0,2,-1,0,"0","0"
TR315,34,"9","1","2","0",-15,"1","0","0",6,"5",0,3,-1,0,"0","0"
TR316,41,"11","2","1","0",4070,"1","0","0",6,"5",0,2,-1,0,"0","0"
