TR24069,60,"10","0","2","0",957,"0","0","2",8,"9",0,1,184,3,"2","1"
TR24070,21,"5","1","0","0",508,"0","0","2",8,"9",0,1,92,1,"0","0"
TR24071,22,"5","1","2","0",689,"0","0","2",8,"9",0,1,-1,0,"0","1"
TR24072,34,"6","0","0","0",2161,"0","0","2",8,"9",0,2,183,5,"2","1"
TR24073,35,"3","1","2","0",292,"0","0","0",8,"9",0,1,-1,0,"0","0"
TR24074,35,"6","1","0","0",698,"0","0","2",8,"9",0,2,-1,0,"0","1"
TR24075,23,"5","1","0","0",20,"0","0","2",8,"9",0,2,-1,0,"0","0"
TR24076,37,"6","0","0","0",494,"0","0","2",9,"9",0,1,183,5,"2","1"
TR24077,62,"2","0","2","0",2801,"1","1","2",9,"9",0,1,183,1,"2","1"
TR24078,84,"2","0","0","0",4761,"0","0","1",9,"9",0,1,92,3,"0","1"
TR24079,22,"5","1","0","0",834,"0","0","2",9,"9",0,1,-1,0,"0","1"
TR24080,35,"10","0","2","0",1978,"0","0","2",9,"9",0,1,182,1,"2","1"
TR24081,22,"5","1","2","0",139,"0","0","2",9,"9",0,4,-1,0,"0","1"
TR24082,26,"6","0","0","0",12,"1","0","2",9,"9",0,1,-1,0,"0","1"
TR24083,31,"10","1","2","0",2066,"0","1","2",9,"9",0,1,749,2,"0","1"
TR24084,31,"11","1","2","0",555,"1","0","2",9,"9",0,1,365,1,"2","1"
TR24085,26,"5","1","0","0",5741,"0","0","2",10,"9",0,5,200,3,"0","1"
TR24086,65,"10","2","2","0",588,"0","0","2",10,"9",0,4,186,1,"2","0"
TR24087,69,"2","0","0","0",426,"0","0","1",10,"9",0,2,185,2,"2","1"
TR24088,26,"6","1","0","0",187,"0","0","2",10,"9",0,1,93,2,"2","1"
TR24089,37,"9","1","2","0",300,"0","0","2",10,"9",0,6,394,1,"0","0"
TR24090,22,"11","1","2","0",166,"0","0","2",10,"9",0,2,-1,0,"0","1"
TR24091,51,"1","2","1","0",127,"0","0","0",13,"9",0,1,-1,0,"0","0"
TR24092,83,"2","2","1","0",4565,"0","0","2",13,"9",0,2,-1,0,"0","0"
TR24093,52,"10","0","2","0",1416,"0","0","2",13,"9",0,3,187,3,"2","1"
TR24094,31,"7","0","2","0",2368,"0","0","0",13,"9",0,1,-1,0,"0","0"
TR24095,28,"9","1","2","0",167,"0","0","0",14,"9",0,1,-1,0,"0","0"
TR24096,62,"11","0","2","0",4608,"0","0","2",14,"9",0,1,186,1,"2","0"
TR24097,67,"2","0","0","0",2540,"0","0","1",14,"9",0,3,92,9,"2","1"
TR24098,72,"11","0","1","0",2321,"0","0","2",14,"9",0,2,64,12,"0","1"
TR24099,62,"2","0","0","0",2557,"1","0","2",14,"9",0,1,216,7,"2","1"
TR24100,42,"6","1","2","0",900,"1","0","0",14,"9",0,1,524,7,"1","0"
TR24101,26,"6","1","0","0",1720,"0","0","2",14,"9",0,1,91,4,"2","1"
TR24102,68,"2","2","1","0",2027,"0","0","2",14,"9",0,2,91,4,"2","1"
TR24103,74,"2","0","0","0",1843,"0","0","2",15,"9",0,2,184,3,"2","1"
TR24104,33,"3","0","2","0",262,"0","0","2",15,"9",0,1,75,6,"0","1"
TR24105,88,"2","0","2","0",433,"0","0","1",15,"9",0,1,274,1,"0","0"
TR24106,49,"6","0","0","0",1093,"1","1","2",15,"9",0,1,246,4,"2","1"
TR24107,72,"2","0","0","0",3561,"0","0","1",15,"9",0,3,184,7,"2","1"
TR24108,22,"5","1","2","0",8165,"0","0","2",15,"9",0,1,-1,0,"0","1"
TR24109,29,"6","1","0","0",3340,"0","0","2",15,"9",0,2,469,3,"2","1"
TR24110,22,"10","1","2","0",119,"0","0","0",15,"9",0,1,-1,0,"0","0"
TR24111,31,"3","1","1","0",611,"0","0","1",16,"9",0,2,-1,0,"0","1"
TR24112,75,"2","2","1","0",852,"0","0","2",16,"9",0,1,185,1,"0","0"
TR24113,78,"2","2","1","0",527,"0","0","2",16,"9",0,1,-1,0,"0","1"
TR24114,33,"6","0","0","0",2326,"1","1","2",16,"9",0,1,-1,0,"0","1"
TR24115,24,"5","1","2","0",655,"0","0","2",16,"9",0,1,-1,0,"0","1"
TR24116,67,"2","0","2","0",2048,"0","0","2",16,"9",0,5,195,4,"1","1"
TR24117,32,"6","0","0","0",3301,"1","0","2",17,"9",0,5,92,6,"2","1"
TR24118,81,"2","0","1","0",1154,"0","0","1",17,"9",0,1,-1,0,"0","1"
TR24119,26,"11","0","2","0",242,"1","0","0",17,"9",0,1,779,12,"0","0"
TR24120,35,"6","0","0","0",257,"0","0","0",20,"9",0,1,-1,0,"0","0"
TR24121,29,"5","1","2","0",0,"0","0","2",22,"9",0,1,-1,0,"0","0"
TR24122,44,"6","2","0","0",2367,"0","0","2",22,"9",0,1,184,6,"2","1"
TR24123,40,"4","0","2","0",6403,"0","0","2",22,"9",0,2,-1,0,"0","1"
TR24124,41,"9","0","2","0",1819,"0","0","2",22,"9",0,1,371,3,"0","1"
TR24125,70,"2","0","1","0",3782,"0","0","2",22,"9",0,2,190,1,"0","0"
TR24126,60,"11","0","2","0",3735,"0","0","2",22,"9",0,1,184,11,"2","1"
TR24127,58,"9","0","2","0",99,"0","0","1",22,"9",0,2,-1,0,"0","1"
TR24128,55,"6","2","0","0",7010,"0","0","2",22,"9",0,1,195,2,"0","0"
TR24129,43,"10","0","2","0",0,"1","1","2",23,"9",0,2,184,13,"0","1"
TR24130,29,"1","0","2","0",243,"1","0","2",23,"9",0,2,842,1,"0","1"
TR24131,54,"7","1","2","0",0,"0","0","2",23,"9",0,1,-1,0,"0","1"
TR24132,31,"6","1","0","0",224,"0","0","2",23,"9",0,2,92,4,"2","1"
TR24133,46,"6","0","0","0",7485,"0","0","2",23,"9",0,1,779,2,"0","0"
TR24134,34,"11","1","2","0",60,"1","0","2",23,"9",0,2,-1,0,"0","1"
TR24135,29,"6","1","0","0",2590,"0","0","2",23,"9",0,2,484,2,"1","0"
TR24136,18,"5","1","0","0",179,"0","0","2",23,"9",0,1,182,6,"0","0"
TR24137,28,"9","1","2","0",1532,"0","0","2",23,"9",0,1,489,6,"0","0"
TR24138,33,"9","0","0","0",0,"1","1","2",23,"9",0,1,62,6,"1","0"
TR24139,26,"6","1","0","0",6551,"0","0","2",23,"9",0,1,-1,0,"0","1"
TR24140,29,"3","0","2","0",812,"1","0","2",23,"9",0,1,-1,0,"0","0"
TR24141,28,"8","1","0","0",655,"0","0","2",23,"9",0,4,184,1,"2","1"
TR24142,36,"6","0","0","0",845,"0","0","2",23,"9",0,1,-1,0,"0","0"
TR24143,40,"6","1","0","0",3840,"1","0","2",24,"9",0,2,409,2,"2","1"
TR24144,30,"3","1","2","0",2093,"0","0","2",24,"9",0,2,444,1,"0","1"
TR24145,36,"6","0","0","0",0,"0","0","2",24,"9",0,12,197,6,"0","0"
TR24146,49,"6","0","0","0",1167,"1","1","2",24,"9",0,1,91,14,"2","1"
TR24147,34,"10","0","2","0",923,"0","0","0",27,"9",0,1,-1,0,"0","0"
TR24148,81,"2","2","1","0",949,"0","0","2",27,"9",0,2,280,1,"1","1"
TR24149,32,"6","0","0","0",812,"0","0","2",27,"9",0,2,279,1,"0","0"
TR24150,22,"6","1","0","0",393,"0","0","2",27,"9",0,1,-1,0,"0","1"
TR24151,26,"11","1","0","0",174,"0","0","2",28,"9",0,1,-1,0,"0","0"
TR24152,69,"11","0","2","0",813,"0","0","1",28,"9",0,2,-1,0,"0","0"
TR24153,36,"7","0","2","0",2678,"0","0","2",28,"9",0,2,187,1,"2","1"
TR24154,48,"6","1","0","0",334,"1","0","2",28,"9",0,2,92,12,"2","1"
TR24155,29,"6","0","0","0",385,"0","0","2",29,"9",0,2,491,4,"0","0"
TR24156,48,"6","2","0","0",-130,"1","0","2",29,"9",0,2,61,9,"0","0"
TR24157,61,"2","0","2","0",11,"0","0","2",29,"9",0,1,92,3,"2","1"
TR24158,67,"2","0","1","0",4416,"0","0","2",29,"9",0,3,-1,0,"0","1"
TR24159,27,"7","1","2","0",1934,"0","0","2",29,"9",0,1,-1,0,"0","1"
TR24160,43,"3","0","2","0",625,"1","0","0",30,"9",0,1,-1,0,"0","0"
TR24161,25,"6","1","0","0",1377,"0","0","0",30,"9",0,1,-1,0,"0","0"
TR24162,60,"11","0","2","0",4348,"1","0","2",1,"10",0,2,98,12,"1","0"
TR24163,33,"11","0","0","0",318,"1","1","2",1,"10",0,1,-1,0,"0","0"
TR24164,35,"3","0","0","0",444,"0","0","2",1,"10",0,1,94,9,"1","0"
TR24165,42,"9","0","2","0",2152,"0","0","2",1,"10",0,1,92,6,"0","0"
TR24166,32,"3","0","0","0",20,"0","0","0",4,"10",0,1,-1,0,"0","0"
TR24167,32,"11","1","2","0",239,"0","0","0",5,"10",0,1,-1,0,"0","0"
TR24168,29,"5","1","2","0",3511,"0","0","2",6,"10",0,1,96,1,"2","1"
TR24169,47,"8","0","0","0",1011,"0","0","2",6,"10",0,1,-1,0,"0","1"
TR24170,37,"6","0","0","0",2939,"0","0","2",6,"10",0,1,99,3,"0","1"
TR24171,25,"9","1","2","0",927,"0","0","2",6,"10",0,1,-1,0,"0","0"
TR24172,24,"10","1","0","0",3466,"0","0","2",6,"10",0,2,-1,0,"0","1"
TR24173,79,"2","2","1","0",336,"0","0","2",6,"10",0,1,184,1,"1","0"
TR24174,20,"11","1","2","0",372,"0","0","2",6,"10",0,1,-1,0,"0","1"
TR24175,24,"6","1","0","0",1592,"0","0","2",6,"10",0,2,485,5,"1","0"
TR24176,22,"9","1","0","0",368,"0","0","2",7,"10",0,2,-1,0,"0","0"
TR24177,60,"2","0","2","0",7038,"0","0","1",7,"10",0,4,-1,0,"0","0"
TR24178,26,"6","1","0","0",616,"1","0","2",7,"10",0,1,503,2,"2","0"
TR24179,55,"11","2","2","0",0,"1","1","2",7,"10",0,1,245,4,"0","0"
TR24180,24,"5","1","2","0",706,"0","0","0",8,"10",0,1,105,2,"1","0"
TR24181,51,"6","0","0","0",5108,"1","0","2",8,"10",0,1,102,8,"1","0"
TR24182,30,"6","1","0","0",3289,"0","0","2",8,"10",0,2,179,2,"0","0"
TR24183,30,"9","1","0","0",491,"0","0","2",8,"10",0,2,91,7,"2","1"
TR24184,48,"11","0","2","0",368,"0","0","2",8,"10",0,2,140,7,"2","1"
TR24185,35,"3","0","2","0",1403,"0","0","0",9,"10",0,1,-1,0,"0","0"
TR24186,19,"3","1","1","0",-42,"0","0","0",10,"10",0,1,-1,0,"0","0"
TR24187,34,"6","1","0","0",335,"0","0","0",10,"10",0,1,772,4,"0","0"
TR24188,70,"2","2","2","0",4572,"0","0","2",11,"10",0,2,95,16,"0","0"
TR24189,51,"4","2","0","0",315,"0","0","2",11,"10",0,1,91,4,"0","0"
TR24190,26,"0","1","0","0",326,"0","0","2",11,"10",0,1,231,1,"2","1"
TR24191,48,"11","0","2","0",0,"0","1","2",11,"10",0,1,104,5,"0","0"
TR24192,34,"9","1","2","0",12264,"0","0","2",11,"10",0,1,182,2,"2","1"
TR24193,25,"11","0","0","0",346,"0","0","2",11,"10",0,1,-1,0,"0","1"
TR24194,30,"11","0","2","0",1229,"0","0","2",11,"10",0,1,182,1,"2","0"
TR24195,33,"3","2","0","0",172,"0","0","0",11,"10",0,1,381,2,"1","0"
TR24196,42,"6","0","0","0",298,"0","0","2",11,"10",0,3,95,10,"0","0"
TR24197,59,"2","2","1","0",606,"0","0","0",12,"10",0,1,526,2,"0","0"
TR24198,29,"6","0","0","0",4328,"0","0","2",12,"10",0,4,165,14,"2","1"
TR24199,23,"3","1","2","0",1857,"1","0","2",12,"10",0,1,91,12,"2","1"
TR24200,43,"11","1","2","0",386,"0","0","2",12,"10",0,1,92,4,"2","0"
TR24201,25,"5","1","2","0",279,"0","0","2",12,"10",0,1,-1,0,"0","1"
TR24202,31,"8","1","0","0",658,"1","0","2",12,"10",0,2,183,3,"0","0"
TR24203,31,"6","1","0","0",131,"1","0","2",12,"10",0,3,427,2,"0","1"
TR24204,36,"3","1","2","0",0,"0","0","0",12,"10",0,1,-1,0,"0","0"
TR24205,23,"6","1","0","0",1650,"1","0","0",12,"10",0,1,-1,0,"0","0"
TR24206,34,"6","1","0","0",2646,"0","0","2",13,"10",0,1,182,10,"2","1"
TR24207,62,"8","2","0","0",6,"1","0","2",13,"10",0,1,183,4,"2","1"
TR24208,27,"8","1","0","0",1579,"0","0","2",13,"10",0,1,92,5,"2","1"
TR24209,24,"3","1","2","0",2007,"0","0","2",13,"10",0,1,92,5,"2","1"
TR24210,36,"6","0","0","0",413,"0","0","2",13,"10",0,2,183,3,"2","1"
TR24211,86,"2","0","1","0",1255,"0","0","2",14,"10",0,2,92,4,"2","0"
TR24212,59,"9","0","2","0",1,"0","0","2",14,"10",0,1,182,5,"2","1"
TR24213,53,"11","0","2","0",459,"0","0","2",14,"10",0,6,192,1,"2","0"
TR24214,40,"6","0","0","0",0,"0","0","2",14,"10",0,3,-1,0,"0","0"
TR24215,25,"9","1","2","0",643,"0","0","1",14,"10",0,1,93,1,"2","1"
TR24216,36,"6","0","0","0",276,"0","0","2",14,"10",0,1,-1,0,"0","0"
TR24217,35,"6","0","2","0",209,"0","0","2",14,"10",0,3,528,7,"0","0"
TR24218,42,"11","0","0","0",756,"0","0","2",14,"10",0,4,160,3,"0","0"
TR24219,47,"11","0","2","0",1387,"1","0","2",14,"10",0,1,826,1,"0","0"
TR24220,45,"6","0","2","0",2897,"0","0","2",15,"10",0,4,105,7,"0","0"
TR24221,37,"7","1","2","0",471,"0","0","0",15,"10",0,1,-1,0,"0","0"
TR24222,40,"1","0","1","0",979,"0","0","2",15,"10",0,4,-1,0,"0","0"
TR24223,27,"8","1","0","0",270,"1","0","2",15,"10",0,5,274,11,"0","0"
TR24224,27,"3","1","2","0",2806,"0","0","2",15,"10",0,1,93,5,"1","0"
TR24225,24,"11","0","0","0",319,"0","0","2",15,"10",0,1,-1,0,"0","0"
TR24226,26,"6","0","0","0",1918,"0","0","2",18,"10",0,1,616,1,"0","0"
TR24227,43,"10","0","0","0",0,"0","0","2",18,"10",0,1,94,2,"2","1"
TR24228,20,"6","1","0","0",104,"0","1","2",18,"10",0,1,185,3,"2","1"
TR24229,27,"6","1","0","0",600,"1","0","2",18,"10",0,5,-1,0,"0","0"
TR24230,64,"2","0","2","0",466,"1","0","2",18,"10",0,1,-1,0,"0","1"
TR24231,33,"6","0","2","0",724,"1","0","2",18,"10",0,3,96,3,"2","0"
TR24232,25,"6","1","0","0",107,"0","0","2",18,"10",0,3,-1,0,"0","1"
TR24233,69,"2","2","2","0",4189,"0","0","2",18,"10",0,4,96,2,"2","0"
TR24234,30,"5","1","0","0",922,"0","0","2",18,"10",0,2,-1,0,"0","0"
TR24235,66,"2","0","2","0",3409,"0","0","2",19,"10",0,3,160,3,"0","0"
TR24236,24,"9","1","2","0",4859,"0","0","2",19,"10",0,2,92,3,"1","0"
TR24237,32,"11","1","0","0",1077,"0","0","2",19,"10",0,1,151,5,"1","0"
TR24238,34,"9","0","0","0",521,"0","0","2",20,"10",0,3,-1,0,"0","1"
TR24239,43,"6","0","0","0",2450,"0","1","2",20,"10",0,1,-1,0,"0","0"
TR24240,64,"2","2","2","0",4833,"0","0","2",20,"10",0,1,181,3,"0","1"
TR24241,28,"8","1","2","0",1031,"0","0","0",20,"10",0,1,-1,0,"0","0"
TR24242,75,"2","0","0","0",4912,"0","0","1",20,"10",0,2,183,5,"0","0"
TR24243,52,"11","0","2","0",423,"1","1","2",20,"10",0,2,96,7,"0","0"
TR24244,28,"6","1","0","0",2344,"1","0","2",20,"10",0,2,92,3,"0","0"
TR24245,52,"6","0","2","0",335,"0","0","2",21,"10",0,1,182,1,"0","1"
TR24246,24,"5","1","2","0",108,"0","0","2",21,"10",0,1,175,3,"2","0"
TR24247,54,"6","2","0","0",5475,"0","0","2",21,"10",0,1,91,4,"2","1"
TR24248,48,"11","0","2","0",50,"0","1","2",21,"10",0,1,-1,0,"0","1"
TR24249,63,"2","1","0","0",791,"0","0","2",21,"10",0,2,-1,0,"0","1"
TR24250,32,"9","1","2","0",1279,"1","0","2",21,"10",0,3,91,10,"2","1"
TR24251,66,"2","0","1","0",8,"0","0","2",22,"10",0,2,-1,0,"0","0"
TR24252,59,"4","0","2","0",496,"0","0","2",22,"10",0,3,183,1,"2","1"
TR24253,27,"3","1","0","0",455,"0","0","2",22,"10",0,4,148,3,"2","1"
TR24254,23,"9","1","2","0",325,"0","0","2",22,"10",0,3,-1,0,"0","1"
TR24255,36,"6","0","0","0",536,"1","0","2",22,"10",0,1,92,1,"2","1"
TR24256,57,"10","2","1","0",282,"0","0","2",22,"10",0,1,88,4,"1","0"
TR24257,43,"6","1","0","0",2081,"0","0","2",22,"10",0,3,-1,0,"0","1"
TR24258,47,"11","1","2","0",1693,"1","0","2",22,"10",0,2,92,4,"1","1"
TR24259,63,"2","0","2","0",1495,"0","0","2",25,"10",0,1,195,4,"1","1"
TR24260,61,"8","0","0","0",10861,"0","0","2",25,"10",0,1,91,5,"2","1"
TR24261,44,"9","1","0","0",11115,"0","0","2",25,"10",0,1,185,4,"2","0"
TR24262,28,"6","1","0","0",985,"1","0","2",25,"10",0,1,94,2,"2","1"
TR24263,74,"2","0","2","0",935,"0","0","2",25,"10",0,1,173,3,"2","1"
TR24264,29,"11","1","2","0",410,"0","0","2",25,"10",0,1,185,1,"2","1"
TR24265,73,"2","0","1","0",1388,"0","0","1",25,"10",0,1,97,6,"0","0"
TR24266,23,"5","1","2","0",679,"0","0","2",25,"10",0,5,94,6,"1","1"
TR24267,34,"9","0","0","0",844,"1","1","2",25,"10",0,1,-1,0,"0","0"
TR24268,78,"6","0","0","0",1780,"1","0","2",25,"10",0,2,185,7,"2","1"
TR24269,50,"6","0","0","0",8205,"1","0","1",25,"10",0,3,508,1,"1","0"
TR24270,64,"2","0","1","0",445,"0","0","2",26,"10",0,3,186,1,"1","0"
TR24271,22,"5","1","2","0",1234,"0","0","1",26,"10",0,2,97,3,"2","0"
TR24272,24,"6","1","0","0",222,"0","0","2",26,"10",0,1,120,3,"2","1"
TR24273,28,"6","1","0","0",565,"1","0","2",26,"10",0,1,-1,0,"0","0"
TR24274,54,"11","2","0","0",122,"0","0","2",26,"10",0,1,547,1,"0","0"
TR24275,47,"11","0","2","0",1210,"0","0","2",26,"10",0,1,91,4,"0","1"
TR24276,56,"11","2","2","0",1693,"0","0","2",26,"10",0,4,442,4,"0","1"
TR24277,54,"9","0","0","0",876,"0","0","2",27,"10",0,3,541,3,"2","1"
TR24278,67,"3","0","2","0",16353,"0","0","2",27,"10",0,2,-1,0,"0","0"
TR24279,31,"9","0","2","0",5083,"0","0","2",27,"10",0,1,96,2,"1","0"
TR24280,61,"2","0","2","0",1058,"0","0","2",27,"10",0,1,92,5,"2","0"
TR24281,70,"2","0","2","0",0,"0","0","2",27,"10",0,1,92,5,"2","1"
TR24282,53,"3","0","1","0",1294,"0","0","0",28,"10",0,1,-1,0,"0","0"
TR24283,44,"6","0","0","0",839,"0","0","2",8,"11",0,1,40,2,"1","0"
TR24284,63,"4","0","2","0",3904,"0","0","1",8,"11",0,1,96,4,"2","1"
TR24285,77,"0","0","0","0",397,"0","0","1",8,"11",0,1,185,3,"2","0"
TR24286,32,"11","0","0","0",79,"1","0","2",8,"11",0,2,95,6,"2","0"
TR24287,26,"5","1","2","0",970,"0","0","2",8,"11",0,1,96,1,"0","0"
TR24288,60,"11","2","2","0",683,"0","0","2",8,"11",0,1,-1,0,"0","0"
TR24289,20,"5","1","2","0",2488,"0","0","2",8,"11",0,2,38,10,"1","1"
TR24290,65,"6","0","0","0",2352,"0","0","2",8,"11",0,3,188,13,"2","0"
TR24291,47,"6","1","0","0",311,"1","1","2",9,"11",0,3,378,2,"0","0"
TR24292,63,"2","0","1","0",3738,"0","0","1",9,"11",0,1,456,4,"0","0"
TR24293,52,"9","0","0","0",0,"0","0","2",9,"11",0,3,92,7,"0","1"
TR24294,60,"7","0","2","0",4428,"0","0","2",9,"11",0,1,96,6,"0","0"
TR24295,33,"9","0","2","0",0,"1","0","2",9,"11",0,1,96,5,"2","1"
TR24296,29,"6","0","0","0",720,"1","0","2",9,"11",0,3,-1,0,"0","0"
TR24297,71,"2","0","2","0",2064,"0","0","2",9,"11",0,2,92,3,"0","0"
TR24298,33,"7","0","0","0",4655,"0","0","2",9,"11",0,2,-1,0,"0","0"
TR24299,31,"9","0","0","0",2976,"1","0","2",9,"11",0,2,95,12,"1","0"
TR24300,62,"2","0","0","0",2557,"1","0","2",10,"11",0,1,57,8,"2","1"
TR24301,28,"9","1","0","0",2325,"0","0","2",10,"11",0,1,92,8,"2","0"
TR24302,34,"11","1","0","0",980,"0","0","2",11,"11",0,4,104,7,"0","0"
TR24303,54,"11","0","2","0",66,"1","0","2",11,"11",0,1,-1,0,"0","1"
TR24304,66,"2","0","2","0",3409,"0","0","2",15,"11",0,2,27,6,"0","0"
TR24305,32,"9","0","2","0",133,"0","0","2",15,"11",0,2,187,5,"2","1"
TR24306,70,"2","0","1","0",324,"0","0","2",15,"11",0,1,96,7,"2","0"
TR24307,63,"2","0","2","0",1495,"0","0","2",16,"11",0,1,22,5,"2","0"
TR24308,27,"6","1","2","0",703,"1","0","2",16,"11",0,1,550,2,"2","1"
TR24309,75,"2","2","0","0",3810,"1","0","2",16,"11",0,1,183,1,"0","1"
TR24310,59,"6","0","0","0",138,"1","1","2",16,"11",0,2,187,5,"0","0"
TR24311,68,"2","0","2","0",1146,"0","0","2",16,"11",0,1,187,6,"2","1"
TR24312,23,"5","1","2","0",358,"0","0","2",16,"11",0,1,-1,0,"0","1"
